time,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,2m_temperature,surface_solar_radiation_downwards,evaporation,specific_humidity,level,LAI
2011-09-18,1.62006082007e-05,0.17163945428571428,0.22824482000000001,292.93781714285717,905755.1214285714,-5.6849436285714286e-05,0.007506227428571428,1000.0,1.3367963
2011-09-25,3.296690578514286e-06,0.15770531285714284,0.22561706142857144,295.66922000000005,868559.1185714286,-4.940236157142858e-05,0.005889646114285714,1000.0,1.2959876
2011-10-02,2.228458065957143e-06,0.15172230571428572,0.22167064285714286,293.0925957142857,820767.1714285715,-3.733857314285714e-05,0.006988727085714286,1000.0,1.2555397
2011-10-09,0.00018739994842428573,0.2543574242857143,0.24753183857142855,284.7882771428571,667766.1271428571,-5.5662189e-05,0.005785835657142857,1000.0,1.2187504
2011-10-16,3.662534108601429e-05,0.25263386857142855,0.27517938571428574,290.37156,649395.7614285714,-5.3682821142857146e-05,0.0072242495571428565,1000.0,1.1508679
2011-10-30,3.0265918557142853e-06,0.19363074,0.25131839,285.71578857142856,631321.9514285715,-3.488422114285714e-05,0.004191839128571429,1000.0,1.0770185
2011-11-06,9.453046854142857e-05,0.19725447857142855,0.2443007442857143,281.9864042857143,542580.7971428571,-3.233466614285714e-05,0.0036846664857142857,1000.0,1.0128027
2011-11-13,3.9435758647271426e-05,0.2631560471428572,0.25144422857142856,279.1410085714286,483193.4485714286,-3.128399014285714e-05,0.0038646966142857142,1000.0,0.96507597
2011-11-20,0.00010320168793257143,0.26936048714285715,0.2644429557142857,280.61165571428575,430472.64428571425,-2.8065504428571426e-05,0.004771812671428572,1000.0,0.9359285
2011-11-27,1.4048261817714286e-05,0.29861933,0.2900940357142857,279.52322,411519.1314285714,-2.4905350428571428e-05,0.0045306232571428575,1000.0,0.9241854
2011-12-04,5.308025879428571e-07,0.2679690828571429,0.2938311242857143,279.1440414285714,451107.5857142857,-3.0175830142857143e-05,0.0029662212285714285,1000.0,0.9145676
2011-12-11,3.712817212857143e-08,0.2367631057142857,0.27607487,276.4095142857143,429986.6385714286,-1.6372184142857143e-05,0.0026664649285714284,1000.0,0.90213716
2011-12-25,1.4597649499999999e-08,0.23530912285714287,0.2623868442857143,275.7566414285714,422938.1142857143,-1.4145637071428572e-05,0.002499341357142857,1000.0,0.8901725
2012-01-01,7.105668311057144e-06,0.23768019285714287,0.26359086857142855,278.78396714285714,379361.26714285713,-1.3549056499999998e-05,0.0038055247714285714,1000.0,0.86053232
2012-01-15,-5.321843142857143e-10,0.22448668857142856,0.26042522,278.71927714285715,469804.87142857147,-1.7888526142857142e-05,0.0029566420571428575,1000.0,0.8431322
2012-01-22,0.00034095993047927143,0.2657902914285714,0.27162445142857145,276.76906,346450.59285714285,-1.8769967142857143e-05,0.0031420943714285713,1000.0,0.82050407
2012-01-29,0.00016398719670504287,0.37688289142857145,0.3365496314285714,278.80242571428573,433755.28142857144,-2.9994166857142857e-05,0.004747195157142857,1000.0,0.8163406
2012-02-05,7.175301366285714e-06,0.34424283714285714,0.3273212714285714,278.83267571428576,541300.83,-3.3381043285714285e-05,0.003956511171428571,1000.0,0.82558626
2012-02-12,3.855524499215715e-05,0.3284979714285714,0.31398966714285714,280.9275642857143,474210.7571428571,-3.447504271428571e-05,0.004496298785714286,1000.0,0.8393475
2012-02-19,9.804899302428572e-05,0.33622420000000003,0.3161166528571429,277.7936142857143,585557.3685714286,-4.0252005e-05,0.0036047955142857143,1000.0,0.87071717
2012-02-26,3.5955120063142855e-06,0.2979421928571429,0.3032302542857143,281.13017,694956.9514285715,-4.3195382999999997e-05,0.0037367017,1000.0,0.8814661
2012-03-11,2.6093882525342856e-05,0.30008975428571427,0.2973879885714286,280.17797,802976.7285714286,-4.267362557142857e-05,0.0030885084,1000.0,0.9132031
2012-03-18,0.0005465280217142857,0.3406363942857143,0.3154733357142857,281.2754142857143,461906.6471428572,-3.9409980142857144e-05,0.0054251982714285715,1000.0,0.92323077
2012-03-25,8.363828841428573e-05,0.36013298285714285,0.34486267571428575,280.69799,785176.6357142858,-6.225536942857143e-05,0.004230656828571429,1000.0,0.97053546
2012-04-01,0.000220888807,0.3542308414285714,0.3410782214285714,281.89480285714285,715111.7128571429,-6.517211685714285e-05,0.004977918957142857,1000.0,1.0412996
2012-04-08,3.3557929601428574e-05,0.3116573742857143,0.3250084457142857,280.74901857142856,1031557.8271428571,-7.133942085714285e-05,0.0032650134571428568,1000.0,1.1193973
2012-04-15,0.00030503935721428566,0.3230500142857143,0.3254264942857143,281.77217285714283,806945.7942857144,-7.061419528571427e-05,0.0043262680285714285,1000.0,1.2065556
2012-04-22,2.038705992857143e-06,0.2940644542857143,0.3347052585714286,288.60735285714287,1071027.8057142857,-8.837763285714285e-05,0.006468835757142856,1000.0,1.2652351
2012-05-06,9.202054142857143e-06,0.23969525285714285,0.2951267528571429,287.2264714285714,1143197.0785714285,-6.7834881e-05,0.004704969985714285,1000.0,1.3004192
2012-05-13,3.8458910652857134e-07,0.21241271142857143,0.2817424585714286,291.77982285714285,1260341.8857142855,-8.032547057142856e-05,0.003649054928571429,1000.0,1.3182418
2012-05-20,1.7017155584142856e-06,0.19038789,0.26915428857142853,291.1567342857143,1240338.4285714286,-7.128101385714285e-05,0.0049876759,1000.0,1.3352368
2012-05-27,2.8064394955714283e-05,0.1859706,0.26062348142857145,288.06555142857144,1182441.0428571429,-6.618241214285715e-05,0.004708998328571429,1000.0,1.342138
2012-06-03,1.4522090907285714e-06,0.1878687942857143,0.25308615142857144,293.29796,1286038.6142857145,-7.456841185714287e-05,0.0055125997,1000.0,1.3540438
2012-06-10,5.51700514e-05,0.20927537285714284,0.25300286857142856,288.7579114285714,1214424.8071428572,-7.584216471428572e-05,0.004466452771428571,1000.0,1.3622135
2012-06-17,3.720883e-07,0.1746663442857143,0.24661746428571427,296.0940642857143,1302196.5857142857,-7.882509e-05,0.0051664233,1000.0,1.3752512
2012-07-01,2.0756990282857143e-07,0.15817879428571427,0.23500207857142857,292.6113357142857,1310937.7428571428,-6.434187871428571e-05,0.005483551142857143,1000.0,1.3816886
2012-07-08,9.004524375142857e-07,0.15175255142857141,0.22947226714285712,296.2024857142857,1294218.5428571429,-6.515468714285715e-05,0.0063131264,1000.0,1.3889287
2012-07-15,3.8516702140000003e-07,0.15080323714285715,0.22937542285714288,298.49308285714284,1280951.0428571429,-7.045528785714286e-05,0.005490511685714286,1000.0,1.3858612
2012-07-22,3.0854315235857146e-06,0.14969730285714286,0.22537299428571428,295.32367000000005,1188801.6357142858,-6.097309814285714e-05,0.006436643671428571,1000.0,1.3827037
2012-07-29,5.431487821428572e-06,0.1579518257142857,0.2251776357142857,296.1127985714285,1229595.5,-6.713574371428571e-05,0.006406978728571429,1000.0,1.3681357
2012-08-05,8.895017328571428e-07,0.1563156757142857,0.22738755714285716,297.9329928571429,1217353.2142857143,-6.915484285714287e-05,0.005451775971428571,1000.0,1.3535559
2012-08-12,6.439347135714286e-07,0.15426496142857143,0.22865873571428572,299.3775742857143,1176543.5142857141,-7.405084314285714e-05,0.005952214414285714,1000.0,1.3337854
2012-08-26,2.319991044285714e-08,0.15499814142857143,0.22698909,296.53961428571426,1104242.5,-6.428359228571428e-05,0.005967179842857143,1000.0,1.3127228
2012-09-02,1.0897056176142857e-06,0.15101019857142856,0.22264167571428573,294.52785857142857,1086922.2857142857,-5.693180214285714e-05,0.005071070557142857,1000.0,1.2857995
2012-09-09,9.544859157142857e-06,0.15337625714285716,0.22172606285714286,295.8503785714286,966273.707142857,-5.7313772285714286e-05,0.006337272942857143,1000.0,1.2545103
2012-09-16,5.4364567985714285e-08,0.14619229714285714,0.21583357428571429,295.7347871428571,970408.66,-4.7615267285714284e-05,0.005879748057142857,1000.0,1.208224
2012-09-23,2.8961082984285713e-07,0.14309826714285714,0.21685058714285715,294.63068285714286,892426.6085714286,-4.378042871428571e-05,0.005779778771428571,1000.0,1.1697907
